gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div	SnIPRE.lbound	SnIPRE.ubound	SnIPRE.class	SnIPRE.est	SnIPRE.Rlbound	SnIPRE.Rubound	SnIPRE.tau	SnIPRE.theta	SnIPRE.Rclass	SnIPRE.Rest	SnIPRE.gamma	SnIPRE.f	SnIPRE.f.lb	SnIPRE.f.ub	SnIPRE.f.class
ABLIM1	1	9	0	1	227.04	454.08	15	1	1	1	1	0.1	1	10	-0.573286931224524	-0.0599268387459485	neg	-0.316606884985236	-3.34838615123112	-0.819617922937677	22.0949094884672	0.00169559558938572	neg	-2.0840020370844	-0.416385380898598	0.139946434084401	0.039509591052856	0.495541341527059	neg
ABLIM2	0	5	0	0	60.39	120.78	15	1	1	NA	1	NA	0	5	-0.545124468595874	0.0715754211235394	neut	-0.236774523736167	-3.57326143806723	-0.433230342118351	17.6667805769917	0.00249698035967888	neg	-2.00324589009279	-0.318938193951674	0.134893097799457	0.0280640845851981	0.648410826530104	neg
ABLIM3	1	11	0	0	99.66	199.32	15	1	1	NA	1	NA	0	12	-0.431567110224436	0.111808928736928	neut	-0.159879090743754	-3.27446307301401	-0.625226514165461	14.378427952839	0.00355713775914353	neg	-1.94984479358974	-0.22076832176793	0.142294224514136	0.0378370883364093	0.535126470312663	neg
ABR	0	10	0	6	122.43	244.86	15	1	1	NA	1	0	6	10	-0.157147021074434	0.295826418191364	neut	0.0693396985584651	-4.42461170385194	-1.71730434485592	7.71809128875135	0.00861719851980505	neg	-3.07095802435393	0.104687110729281	0.0463466325709558	0.0119798485413789	0.179557179668776	neg
ABRA	7	11	1	2	137.61	275.22	15	1	1	0.214285714285714	1	0.0555555555555556	3	18	-0.416853910257699	0.0719247701322325	neut	-0.172464570062733	-1.82013240607402	-0.00863324414793898	13.9453858729692	0.00411763865170608	neg	-0.914382825110982	-0.237823594566406	0.400757298421208	0.162004225548948	0.991389825641029	neg
ABRACL	0	1	0	1	29.04	58.08	15	1	1	NA	1	0	1	1	-0.547860974802505	0.113136893511777	neut	-0.217362040645364	-3.60396292797138	-0.211688583162996	16.4763883081194	0.00281888329300141	neg	-1.90782575556719	-0.29480854268632	0.148402072716215	0.0272079827823656	0.809216427345998	neg
ABTB1	0	7	0	3	140.25	280.5	15	1	1	NA	1	0	3	7	-0.390458657464671	0.119937004673921	neut	-0.135260826395375	-4.05064823479613	-1.23792143915084	13.6388331678538	0.00359206432417682	neg	-2.64428483697348	-0.188234501262596	0.0710551541253543	0.0174106688461028	0.289983990771205	neg
ACAA1	2	7	0	1	107.25	214.5	15	1	1	1	1	0.222222222222222	1	9	-0.499143220370016	0.0516536770849252	neut	-0.223744771642545	-2.854894691804	-0.342814071084815	16.6903769838137	0.00285547388474215	neg	-1.59885438144441	-0.302841814535083	0.202115059571287	0.0575615817971584	0.709756697881736	neg
ACAA2	1	18	0	4	99	198	15	1	1	1	1	0.0526315789473684	4	19	-0.0779740667360677	0.36135088326725	neut	0.141688408265591	-3.87982350678463	-1.47189824990342	6.24919576058756	0.0125652042114105	neg	-2.67586087834402	0.221598615997029	0.0688455096655959	0.0206645323012279	0.229488312443347	neg
ACACA	0	36	0	7	746.79	1493.58	15	1	1	NA	1	0	7	36	-0.337571827218718	0.031340328300508	neut	-0.153115749459105	-4.55041184916669	-2.31128726322716	15.1810629940916	0.00280201555768788	neg	-3.43084955619693	-0.211243821724501	0.0323587654989957	0.0105658717393903	0.0991382924512009	neg
ACACB	6	34	1	8	533.94	1067.88	15	1	1	0.291666666666667	1	0.0388888888888889	9	40	-0.288419552257029	0.0705684231175438	neut	-0.108925564569743	-2.9866365136951	-1.45735057596082	12.5590237466419	0.0043119127322676	neg	-2.22199354482796	-0.153077898488214	0.108392656635689	0.0504679030374815	0.23285091218599	neg
ACAD11	4	7	1	1	126.06	252.12	15	1	1	-0.75	1	-0.136363636363636	2	11	-0.535413460682436	-0.000342433578392198	neg	-0.267877947130414	-2.0467838390232	0.0666750712999269	18.0267230178772	0.00265283653218993	neut	-0.990054383861638	-0.358246707059832	0.410858757972102	0.142809002286161	1.18201338302647	neut
ACAD6L	3	7	1	1	126.39	252.78	15	1	1	-1.33333333333333	1	-0.2	2	10	-0.527084122079752	0.00862895208489561	neut	-0.259227584997428	-2.29049366537622	-0.0815863189804658	17.7483153419749	0.00267046097380634	neg	-1.18603999217834	-0.347497610184609	0.305427800327789	0.101242658766109	0.921648273801972	neg
ACAD8	1	8	0	1	108.57	217.14	15	1	1	1	1	0.111111111111111	1	9	-0.460180761193536	0.0843222136012035	neut	-0.187929273796166	-3.31526131117041	-0.643397467382455	15.4256741639032	0.00314076505111818	neg	-1.97932938927643	-0.257150783134294	0.13815779138205	0.0363242769933799	0.525491907945197	neg
ACAD9	0	7	0	1	173.91	347.82	15	1	1	NA	1	0	1	7	-0.556289231375295	-0.0185713583922105	neg	-0.287430294883753	-3.76846530634763	-0.943543060761177	20.6354553907139	0.0018526727769833	neg	-2.3560041835544	-0.381036608503143	0.105523831029771	0.0257127388363917	0.433285660197908	neg
ACADSB	0	3	0	0	94.05	188.1	15	1	1	NA	1	NA	0	3	-0.666606210186882	-0.0541680228318442	neg	-0.360387116509363	-3.47995461910266	-0.393759324448649	24.6263837394621	0.0014285415279905	neg	-1.93685697177566	-0.468329456056891	0.164632643609492	0.0351843404778297	0.770300403117213	neg
ACAN	15	30	5	9	563.31	1126.62	15	1	1	-0.111111111111111	1	-0.0238095238095238	14	45	-0.359365945720449	-0.00358063412441018	neg	-0.18147328992243	-1.85772761239412	-0.697161004342655	13.9713506104298	0.00390514488135684	neg	-1.27744430836839	-0.249741935570679	0.298749680778288	0.16722261076127	0.533717976543959	neg
ACAP2	2	16	1	1	248.16	496.32	15	1	0.284210526315789	-7	1	-0.388888888888889	2	18	-0.456020710332197	0.00807497217863912	neut	-0.223972869076779	-2.93200093452598	-0.831321561604303	16.8899601070702	0.00272640901084699	neg	-1.88166124806514	-0.303029006105767	0.152336520849881	0.0532902543085786	0.435472721638984	neg
ACAP3	0	10	0	3	177.54	355.08	15	1	1	NA	1	0	3	10	-0.374734120887354	0.111034734903459	neut	-0.131849692991948	-4.09345433445585	-1.38271641906206	13.6375082800763	0.00356700124686036	neg	-2.73808537675896	-0.183626613994294	0.0646927526285784	0.0166810883428464	0.250892068726485	neg
ACAT1	4	11	1	1	125.73	251.46	15	1	0.514705882352941	-1.75	1	-0.233333333333333	2	15	-0.432741448753575	0.0746311924770993	neut	-0.179055128138238	-2.22548905109304	-0.181275478686216	14.3664081500236	0.0038113407661784	neg	-1.20338226488963	-0.246230418797188	0.300176295127008	0.108014444268762	0.834205116796211	neg
ACAT2	0	2	0	0	92.73	185.46	15	1	1	NA	1	NA	0	2	-0.70193225551468	-0.0812098022221333	neg	-0.391571028868407	-3.43525042961289	-0.319457603569975	26.6819360919026	0.00125176555161113	neg	-1.87735401659143	-0.504655437558109	0.176629446612462	0.0371912937889805	0.838714956774389	neg
ACBD4	3	0	1	0	25.74	51.48	15	1	1	NA	1	0	1	3	-0.704600553235004	-0.0327193113034497	neg	-0.368659932269227	-1.25243363700775	1.41486869607605	22.21030795856	0.00206089339044445	neut	0.0812175295341491	-0.479758049769527	1.24285789992072	0.327509929833319	4.7164702200425	neut
ACBD5	7	5	3	2	139.92	279.84	15	1	1	-0.0714285714285714	1	-0.0166666666666666	5	12	-0.541971195330198	-0.0270311593265056	neg	-0.284501177328352	-1.36537318542962	0.428891446549861	17.7963994669497	0.0028238947583128	neut	-0.46824086943988	-0.379360446343046	0.696600122384208	0.284025829567086	1.70845238443499	neut
ACCS	2	10	0	1	192.06	384.12	15	1	1	1	1	0.166666666666667	1	12	-0.526918199339217	-0.016860200556931	neg	-0.271889199948074	-3.00095910925891	-0.637765250862616	19.3497158796034	0.00218196003147875	neg	-1.81936218006076	-0.362395160814605	0.179502973994616	0.0550669360853528	0.58507441578062	neg
ACCSL	27	6	3	2	170.61	341.22	15	1	0.279307170948038	0.666666666666667	1	0.218181818181818	5	33	-0.642591705167695	-0.135382687773596	neg	-0.388987196470646	-0.0300417944018664	1.43255263697168	23.4324602687369	0.00201078710803144	neut	0.701255421284909	-0.503398011908694	2.32669461031277	1.11978635620407	4.83436990584805	pos
ACD	17	5	2	1	160.71	321.42	15	1	1	0.411764705882353	1	0.106060606060606	3	22	-0.692681194493747	-0.160025894750926	neg	-0.426353544622337	-0.383545296095027	1.24359678607873	26.0224457375485	0.00163413464038633	neut	0.430025744991849	-0.546177429591463	1.79669018475888	0.796425336754522	4.05325496063085	neut
ACE	10	21	4	4	347.49	694.98	15	1	0.423711637333928	-1.1	1	-0.17741935483871	8	31	-0.403866713608721	-0.00156624969637859	neg	-0.20271648165255	-1.8054806470656	-0.416234458407483	14.8358446391269	0.00361405262650717	neg	-1.11085755273654	-0.276970267996152	0.355683998233144	0.177580319570371	0.712355317125645	neg
ACE2	14	8	1	1	269.28	538.56	15	1	1	0.428571428571429	1	0.136363636363636	2	22	-0.715140369101284	-0.212822304761121	neg	-0.463981336931202	-0.898411130949776	0.708621534507762	29.8550177993248	0.0012294399155349	neut	-0.0948947982210071	-0.588112591492801	1.07630120222385	0.481923515424749	2.40384645152879	neut
ACER3	1	3	0	0	81.18	162.36	15	1	1	NA	1	NA	0	4	-0.663891991242267	-0.0477547655933697	neg	-0.355823378417819	-2.91373938168898	-0.0219888181851333	23.7437895125025	0.00159160843774059	neg	-1.46786409993706	-0.463320262102613	0.262751196110815	0.0618889260365171	1.1155275108954	neut
ACKR1	0	2	0	0	16.83	33.66	15	1	1	NA	1	NA	0	2	-0.589337256052637	0.0993210585105634	neut	-0.245008098771037	-3.44120345678627	0.0828352640241501	17.6737469390637	0.00256994364188391	neut	-1.67918409638106	-0.329460150065279	0.186527155944918	0.0320255051822267	1.0863327689802	neut
ACKR3	1	10	0	1	122.76	245.52	15	1	1	1	1	0.0909090909090909	1	11	-0.42809583301881	0.0972279548360502	neut	-0.16543393909138	-3.38417039002296	-0.779624063570497	14.615717667716	0.0034067356198273	neg	-2.08189722679673	-0.227998725314291	0.124691530681118	0.0339048266174566	0.4585761511346	neg
ACKR4	1	8	1	1	106.92	213.84	15	1	0.345454545454545	-7	1	-0.388888888888889	2	9	-0.450603938385331	0.0859089957082304	neut	-0.18234747133855	-2.94863182502541	-0.467306462168184	14.7219216313726	0.00347096376618459	neg	-1.7079691435968	-0.250311637388796	0.181238685454086	0.0523987121919803	0.626687419707341	neg
ACLY	0	14	0	5	292.05	584.1	15	1	1	NA	1	0	5	14	-0.342068411415138	0.0941718483693208	neut	-0.123948281522909	-4.31007435594901	-1.76034382863378	13.4960042695322	0.00351708228908626	neg	-3.0352090922914	-0.17300572545947	0.0480673488745102	0.0134537160846644	0.171955599208842	neg
ACMSD	0	2	0	1	89.43	178.86	15	1	1	NA	1	0	1	2	-0.607376092051875	-0.00391869157834407	neg	-0.305647391815109	-3.62245710431684	-0.531691888749299	21.2391577817003	0.00180770705820369	neg	-2.07707449653307	-0.403328745340043	0.140381383058214	0.0299338578328656	0.658368350632169	neg
ACO1	1	10	0	3	244.86	489.72	15	1	1	1	1	0.0909090909090909	3	11	-0.461995107731422	0.0150885744068017	neut	-0.22345326666231	-3.61603833222948	-1.156331708464	17.256889477479	0.00249095120567612	neg	-2.38618502034674	-0.302099833827744	0.0919811703873817	0.0268710106685649	0.314637986496934	neg
ACO2	0	19	0	5	258.72	517.44	15	1	1	NA	1	0	5	19	-0.24413765643598	0.174895326216262	neut	-0.0346211651098587	-4.3661812155337	-1.88311491252199	10.6483543595664	0.00516709438971205	neg	-3.12464806402784	-0.0499223750426664	0.0439564489270527	0.0127036161222936	0.152115222716556	neg
ACOD1	2	5	1	1	157.74	315.48	15	1	1	-1.5	1	-0.214285714285714	2	7	-0.611183865808261	-0.0679402368333736	neg	-0.339562051320817	-2.50879992301025	-0.174955054575428	22.1718595461442	0.00180056856344147	neg	-1.34187748879284	-0.444460772612531	0.296382912017902	0.0922724464816939	0.952005026132451	neg
ACOT11	0	3	0	2	44.55	89.1	15	1	1	NA	1	0	2	3	-0.404906179310386	0.20111591824692	neut	-0.101895130531733	-3.866233244126	-0.671417090439876	12.1410172243085	0.00451113094145655	neg	-2.26882516728294	-0.143668180892941	0.103433584372234	0.0209445400657381	0.510974362074357	neg
ACOT12	3	6	1	0	116.49	232.98	15	1	0.4	-Inf	1	-0.666666666666667	1	9	-0.614746332357975	-0.0500312590547061	neg	-0.332388795706341	-2.07001430516874	0.202794652561936	21.4573794299794	0.00198844320055578	neut	-0.933609826303405	-0.436127788591572	0.444730861484818	0.142744305551888	1.38558276298915	neut
ACOT13	1	1	0	1	33.33	66.66	15	1	1	1	1	0.5	1	2	-0.569785969124492	0.0824767516944205	neut	-0.243654608715036	-2.94691240355992	0.182908384023404	17.2359703627398	0.00275086276547253	neut	-1.38200200976826	-0.328041654753126	0.251071345490034	0.0524911398493806	1.20070072286037	neut
ACOT2L	0	5	0	1	85.8	171.6	15	1	1	NA	1	0	1	5	-0.500479992324843	0.0802092494059549	neut	-0.210135371459444	-3.73823298236636	-0.717503806795948	16.5332512621121	0.00272398561112752	neg	-2.22786839458115	-0.285375276222511	0.107757754836158	0.0237998004670928	0.487962955773192	neg
ACOT4	7	10	3	3	211.53	423.06	15	1	1	-0.428571428571429	1	-0.0882352941176471	6	17	-0.467594286561758	-0.00590405541838343	neg	-0.236749170990071	-1.74758167980082	-0.087136477634171	16.037261943874	0.00322280660251282	neg	-0.917359078717498	-0.320108478305826	0.436981571089153	0.190531271686481	1.00234696352465	neut
ACOT7	0	4	0	0	47.52	95.04	15	1	1	NA	1	NA	0	4	-0.56127686337723	0.0743502844226486	neut	-0.243463289477291	-3.53267538008452	-0.305460077682057	17.8877801763686	0.00246378804796808	neg	-1.91906772888329	-0.327339675732543	0.146742850877122	0.0292264217494267	0.736793658843183	neg
ACOT8	1	0	2	0	30.36	60.72	15	1	1	NA	1	0	2	1	-0.669338797700164	-0.00665974516512718	neg	-0.337999271432646	-1.78179689170091	1.00066017427504	20.544881299955	0.00223607095957604	neut	-0.390568358712936	-0.443629719629267	0.767177181248536	0.190874766288016	3.08389734982095	neut
ACOT9	2	9	0	0	147.51	295.02	15	1	1	NA	1	NA	0	11	-0.565890707866221	-0.0235145482477536	neg	-0.294702628056987	-2.80989450958482	-0.361818966427568	20.4180960990503	0.00204203318210799	neg	-1.58585673800619	-0.39026493982157	0.228554519193625	0.0672028246679357	0.777297092664982	neg
ACOX1	12	19	4	4	420.42	840.84	15	1	0.693720870191458	-0.583333333333333	1	-0.112903225806452	8	31	-0.488868821618676	-0.0818667537496502	neg	-0.285367787684163	-1.60507225587132	-0.248047348953719	18.3833732877786	0.0025620723397139	neg	-0.926559802412519	-0.379998500812265	0.440573333815888	0.223534021037553	0.868345788571753	neg
ACOX2	9	4	0	0	246.51	493.02	15	1	1	NA	1	NA	0	13	-0.853380720436451	-0.302471010605251	neg	-0.577925865520851	-1.10546551233586	0.779412522676792	40.7759748011951	0.000712851394575869	neut	-0.163026494829533	-0.712715817150084	1.04382695629987	0.406763395494091	2.67876114075962	neut
ACOX3	6	9	0	3	213.84	427.68	15	1	0.514705882352941	1	1	0.4	3	15	-0.499816945593675	-0.0190763394757564	neg	-0.259446642534716	-2.20468326859046	-0.303909587006395	18.1015419200143	0.00257072844868056	neg	-1.25429642779843	-0.347528670527633	0.314471601901299	0.121570735747969	0.813447318314115	neg
ACP6	1	3	0	1	105.27	210.54	15	1	1	1	1	0.25	1	4	-0.60824498250411	-0.0230016311818529	neg	-0.315623306842982	-3.11268935192184	-0.313744828248428	21.4535094018597	0.00184240411701945	neg	-1.71321709008513	-0.415538642571263	0.202713716480157	0.0500221137416122	0.821629325418738	neg
ACPP	6	2	0	0	115.5	231	15	1	1	NA	1	NA	0	8	-0.786559641103954	-0.18724540352749	neg	-0.486902522315722	-1.28709269605676	0.893874432505259	31.8306796109239	0.00108968682719036	neut	-0.196609131775752	-0.613605773505043	0.979679634127394	0.329229211446092	2.91528079629485	neut
ACR-ACRL	12	8	1	2	194.7	389.4	15	1	0.55957086391869	0.666666666666667	1	0.266666666666667	3	20	-0.582375517426589	-0.0847520926741914	neg	-0.33356380505039	-1.14957986206519	0.499637323461918	21.1491840855644	0.00216514777852585	neut	-0.324971269301636	-0.437782100873084	0.817782794822552	0.358537810579387	1.86534113916447	neut
ACRBP	5	7	0	1	90.09	180.18	15	1	1	1	1	0.416666666666667	1	12	-0.501923470105057	0.0523149281031992	neut	-0.224804271000929	-1.93561145583426	0.234103299576725	16.1853394017015	0.00323839111633226	neut	-0.850754078128769	-0.304608412219849	0.427092355692801	0.144334657634505	1.26377407088579	neut
ACSBG1	3	10	1	0	223.08	446.16	15	1	0.285714285714286	-Inf	1	-0.769230769230769	1	13	-0.620391991354357	-0.106955411084853	neg	-0.363673701219605	-2.34298927451575	-0.226412595203497	23.9063617823781	0.00160143247909456	neg	-1.28470093485962	-0.472669091935167	0.316446611577358	0.109822452322899	0.911816955219746	neg
ACSF2	7	9	2	3	110.88	221.76	15	1	1	0.142857142857143	1	0.0375	5	16	-0.3578990951181	0.128213067990163	neut	-0.114843013563969	-1.71680975637599	0.0566107650612714	11.5625022091169	0.00561370074416229	neut	-0.830099495657361	-0.161874172870704	0.436005201510235	0.179645856118856	1.05821839361773	neut
ACSF3	10	13	4	4	149.82	299.64	15	1	1	-0.3	1	-0.0652173913043478	8	23	-0.306747597235592	0.132700344016696	neut	-0.0870236266094478	-1.51294294980947	-0.0165504954364023	10.4973434820192	0.00659067229453384	neg	-0.764746722622938	-0.124096643448925	0.465448890395116	0.220260348033177	0.983572853808082	neg
ACSL3	5	10	1	2	202.95	405.9	15	1	1	0	1	0	3	15	-0.505176292046038	-0.0199055254375095	neg	-0.262540908741774	-2.16082662882675	-0.252206966419428	17.9989493413678	0.00260377701739035	neg	-1.20651679762309	-0.351502680807897	0.330242610970185	0.12716685060246	0.857599084032727	neg
ACSL4	1	7	0	0	180.18	360.36	15	1	1	NA	1	NA	0	8	-0.645539169235478	-0.0941956549028639	neg	-0.369867412069171	-3.13305320957136	-0.501218982921164	25.2450926061454	0.00138815142003525	neg	-1.81713609624626	-0.479421034460251	0.186181696960396	0.049944128364726	0.694112078290305	neg
ACSL5	5	7	0	2	225.39	450.78	15	1	0.505494505494505	1	1	0.416666666666667	2	12	-0.601295048531533	-0.0954552719244045	neg	-0.348375160227969	-2.20906616680177	-0.182392725153794	22.9659065013611	0.00172681103046748	neg	-1.19572944597778	-0.45471362546998	0.344063294873629	0.124895056276868	0.947810325570067	neg
ACSL6	0	10	0	1	163.35	326.7	15	1	1	NA	1	0	1	10	-0.467913276820571	0.0508690496983783	neut	-0.208522113561096	-3.85685009275616	-1.08794195674786	16.7913721942233	0.00259958333508548	neg	-2.47239602475201	-0.283095490979969	0.0844074244004703	0.0211404433182625	0.336909052760387	neg
ACSM3	6	11	0	1	189.42	378.84	15	1	1	1	1	0.352941176470588	1	17	-0.536861512340192	-0.0358792641167914	neg	-0.286370388228491	-2.03197542709825	-0.0958403256435502	19.5311777959227	0.00231768414427152	neg	-1.0639078763709	-0.380439658392804	0.384108565271478	0.145880124431567	1.01121717719193	neut
ACSS1	1	9	0	3	200.97	401.94	15	1	1	1	1	0.1	3	10	-0.436950018840723	0.049767638930466	neut	-0.193591189955128	-3.59847181201651	-1.09661244277379	15.8460521461951	0.00288395964189543	neg	-2.34754212739515	-0.264291181016384	0.0956139025448401	0.0273628015729196	0.334000509367785	neg
ACSS3	20	4	0	1	155.76	311.52	15	1	0.2	1	1	0.833333333333333	1	24	-0.758348460684238	-0.20696305231155	neg	-0.482655756497894	-0.149025497066862	1.5092282365217	30.9008514024999	0.00125664479883457	neut	0.680101369727419	-0.609157322258189	2.35102943757477	1.02604605618411	5.38698279113085	pos
ACT85CL	3	5	0	0	90.75	181.5	15	1	1	NA	1	NA	0	8	-0.627566730473305	-0.0363149671493554	neg	-0.33194084881133	-2.20690873759826	0.260425311212246	21.7939502477593	0.00193617228226939	neut	-0.973241713193005	-0.435378034076896	0.427356498114157	0.124454181756467	1.46748077720444	neut
ACTA2	0	2	0	0	93.72	187.44	15	1	1	NA	1	NA	0	2	-0.703076789967313	-0.0828402697843529	neg	-0.392958529875833	-3.43515465478071	-0.321933716280805	26.7839457341263	0.00124344994894054	neg	-1.87854418553076	-0.506256568822449	0.176503543201412	0.037212535433244	0.83703841616718	neg
ACTB	0	2	0	0	87.12	174.24	15	1	1	NA	1	NA	0	2	-0.695336782773611	-0.0717618640801597	neg	-0.383549323426886	-3.43577420781397	-0.304811229088364	26.0991179228312	0.00130099332136222	neg	-1.87029271845116	-0.495379231868723	0.17739045288062	0.0370696860073767	0.848751190589911	neg
ACTBL2L	0	3	0	1	134.97	269.94	15	1	1	NA	1	0	1	3	-0.629793290646184	-0.0523668679809542	neg	-0.341080079313569	-3.64662404477706	-0.675228463462396	23.522566464901	0.00150748082080312	neg	-2.16092625411973	-0.445529578142629	0.130699445182724	0.0295834990927142	0.577443877255585	neg
ACTC1	0	4	0	0	118.8	237.6	15	1	1	NA	1	NA	0	4	-0.66051856090359	-0.0664267027939379	neg	-0.363472631848764	-3.51825100581792	-0.512564057915696	24.9655962765578	0.00138557093695809	neg	-2.01540753186681	-0.471870314650565	0.152354585538687	0.0338975130042774	0.684751358491137	neg
