gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout
ANKEF1	28	40	10	5	764.2800000000001	1528.5600000000002	15	1
ANKFN1	10	18	4	2	1067.88	2135.76	15	1
ANKFN1L	11	27	4	19	1069.2	2138.4	15	1
ANKFY1	7	34	0	8	1153.02	2306.04	15	1
ANKH	5	18	0	1	481.8	963.6	15	1
ANKHD1	2	55	1	7	2022.24	4044.48	15	1
ANKIB1	4	25	2	6	1084.05	2168.1	15	1
ANKK1	17	37	9	7	763.2900000000001	1526.5800000000002	15	1
ANKLE1	24	12	11	13	300.3	600.6	15	1
ANKLE2	19	36	5	6	911.7900000000001	1823.5800000000002	15	1
ANKMY2	6	13	2	1	454.08000000000004	908.1600000000001	15	1
ANKRA2	1	13	0	1	252.12	504.24	15	1
ANKRD1	8	12	0	1	316.8	633.6	15	1
ANKRD10	4	6	1	2	295.02000000000004	590.0400000000001	15	1
ANKRD11	15	92	10	31	2685.8700000000003	5371.740000000001	15	1
ANKRD12	31	68	11	16	1923.24	3846.48	15	1
ANKRD13A	4	25	3	5	552.4200000000001	1104.8400000000001	15	1
ANKRD13C	0	2	0	2	381.15000000000003	762.3000000000001	15	1
ANKRD17	11	82	4	13	2413.62	4827.24	15	1
ANKRD2	3	7	6	6	261.03000000000003	522.0600000000001	15	1
ANKRD22	4	4	2	2	190.08	380.16	15	1
ANKRD24	12	13	8	9	404.91	809.82	15	1
ANKRD26	81	79	23	8	2074.05	4148.1	15	1
ANKRD27	41	34	2	0	1087.02	2174.04	15	1
ANKRD28	11	30	4	10	1064.91	2129.82	15	1
ANKRD29	0	6	2	2	292.05	584.1	15	1
ANKRD31	119	52	16	6	1497.54	2995.08	15	1
ANKRD33	14	16	9	9	390.39000000000004	780.7800000000001	15	1
ANKRD33B	7	19	1	6	397.65000000000003	795.3000000000001	15	1
ANKRD34C	12	7	6	3	461.01000000000005	922.0200000000001	15	1
ANKRD40	5	13	2	3	338.58000000000004	677.1600000000001	15	1
ANKRD40L	18	17	6	3	321.09000000000003	642.1800000000001	15	1
ANKRD46	0	13	0	2	226.71	453.42	15	1
ANKRD49	3	20	0	4	241.56	483.12	15	1
ANKRD50	4	44	2	11	1403.8200000000002	2807.6400000000003	15	1
ANKRD52	0	18	1	8	1021.0200000000001	2042.0400000000002	15	1
ANKRD54	0	10	1	4	219.78	439.56	15	1
ANKRD55	11	20	2	2	655.71	1311.42	15	1
ANKRD6	11	47	5	9	811.47	1622.94	15	1
ANKRD60	13	5	0	0	251.46	502.92	15	1
ANKRD66	7	11	0	3	176.22	352.44	15	1
ANKRD9	6	9	5	3	277.86	555.72	15	1
ANKRD9L	0	6	0	1	294.03000000000003	588.0600000000001	15	1
ANKS1A	8	34	6	14	1018.38	2036.76	15	1
ANKS1B	2	26	1	0	628.32	1256.64	15	1
ANKS4B	12	14	2	0	400.95000000000005	801.9000000000001	15	1
ANKS6	22	39	1	4	1014.4200000000001	2028.8400000000001	15	1
ANKZF1	25	13	9	5	693	1386	15	1
ANLN	40	30	4	2	1080.0900000000001	2160.1800000000003	15	1
ANO1	5	30	1	6	966.9000000000001	1933.8000000000002	15	1
ANO10	3	22	3	2	544.5	1089	15	1
ANO4	5	23	2	2	944.46	1888.92	15	1
ANO5	2	35	0	1	884.73	1769.46	15	1
ANO6	6	32	3	3	849.4200000000001	1698.8400000000001	15	1
ANO8	3	14	3	12	608.85	1217.7	15	1
ANO9	13	33	4	7	749.1	1498.2	15	1
ANOS1	20	29	2	4	720.72	1441.44	15	1
ANP32A	0	5	0	3	233.97	467.94	15	1
ANP32E	0	12	0	2	238.59	477.18	15	1
ANPEP	50	40	5	16	917.4000000000001	1834.8000000000002	15	1
ANTXR2	1	10	0	3	422.07	844.14	15	1
ANTXRL	1	13	0	1	483.45000000000005	966.9000000000001	15	1
ANXA1	5	15	1	0	337.59000000000003	675.1800000000001	15	1
ANXA10	3	10	1	2	297	594	15	1
ANXA11	3	24	3	0	543.84	1087.68	15	1
ANXA13	15	11	7	3	401.28000000000003	802.5600000000001	15	1
ANXA2	0	9	1	0	336.6	673.2	15	1
ANXA5	1	16	0	1	318.78000000000003	637.5600000000001	15	1
ANXA6	5	20	8	17	600.27	1200.54	15	1
ANXA7	4	9	0	5	448.47	896.94	15	1
ANXA8	2	9	2	5	323.73	647.46	15	1
AOAH	11	30	2	2	559.6800000000001	1119.3600000000001	15	1
AOC1	15	19	13	15	706.2	1412.4	15	1
AOC3	30	48	25	46	1314.72	2629.44	15	1
AOX2	56	42	16	14	1487.3100000000002	2974.6200000000003	15	1
AP1AR	7	15	1	2	277.2	554.4	15	1
AP1B1	0	19	2	25	702.9	1405.8	15	1
AP1M1	0	23	0	6	415.14000000000004	830.2800000000001	15	1
AP1S2	2	4	0	1	147.51000000000002	295.02000000000004	15	1
AP1S3	2	2	0	0	153.45000000000002	306.90000000000003	15	1
AP2A2	0	16	0	2	853.0500000000001	1706.1000000000001	15	1
AP2B1	1	36	0	12	940.5	1881	15	1
AP2M1	0	17	0	4	429.66	859.32	15	1
AP3B2	6	6	1	0	1186.68	2373.36	15	1
AP3D1	9	48	2	2	1247.0700000000002	2494.1400000000003	15	1
AP3M1	0	17	1	3	414.81	829.62	15	1
AP3M2	3	10	0	0	384.12	768.24	15	1
AP3S1	0	3	1	2	169.29000000000002	338.58000000000004	15	1
AP3S2	0	7	0	4	150.81	301.62	15	1
AP4B1	10	24	0	0	585.4200000000001	1170.8400000000001	15	1
AP4E1	28	54	12	11	1045.1100000000001	2090.2200000000003	15	1
AP4S1	1	3	0	0	139.59	279.18	15	1
AP5M1	5	18	7	5	479.82000000000005	959.6400000000001	15	1
AP5Z1	13	36	6	7	799.9200000000001	1599.8400000000001	15	1
APAF1	17	51	1	6	1235.52	2471.04	15	1
APBA1	5	33	5	1	765.27	1530.54	15	1
APBA2	3	20	0	5	736.5600000000001	1473.1200000000001	15	1
APBA3	8	33	6	14	568.26	1136.52	15	1
APBB1	6	20	2	4	461.01000000000005	922.0200000000001	15	1
APBB1IP	28	30	3	4	736.23	1472.46	15	1
APBB2	17	30	5	8	826.6500000000001	1653.3000000000002	15	1
APBB3	6	18	0	6	366.63	733.26	15	1
APC	11	83	2	6	2781.9	5563.8	15	1
APC2	20	37	27	35	1716.99	3433.98	15	1
APCDD1	1	18	0	4	507.87	1015.74	15	1
APCDD1L	2	12	1	2	202.95000000000002	405.90000000000003	15	1
APEH	4	7	1	4	93.39	186.78	15	1
APH1AL	2	8	0	2	174.57000000000002	349.14000000000004	15	1
API5	2	18	0	2	518.1	1036.2	15	1
APIP	1	6	0	0	214.17000000000002	428.34000000000003	15	1
APLF	26	15	6	1	491.04	982.08	15	1
APMAP	5	11	3	0	381.48	762.96	15	1
APOA1	0	3	0	3	191.4	382.8	15	1
APOA1BP	18	30	9	14	554.73	1109.46	15	1
APOA2	1	0	0	1	83.49000000000001	166.98000000000002	15	1
APOA4	1	2	2	2	184.14000000000001	368.28000000000003	15	1
APOB	95	126	13	12	4636.5	9273	15	1
APOBEC2	5	7	8	1	264.33	528.66	15	1
APOD	3	11	4	2	188.10000000000002	376.20000000000005	15	1
APOH	3	18	3	4	347.49	694.98	15	1
APOLD1	2	6	1	3	232.65	465.3	15	1
APOO	5	3	3	1	220.77	441.54	15	1
APOOL	16	19	4	1	267.3	534.6	15	1
APOV1	1	5	0	1	105.93	211.86	15	1
APP	0	26	1	6	726.6600000000001	1453.3200000000002	15	1
APPBP2	0	14	0	4	534.27	1068.54	15	1
APPL2	3	34	1	6	634.59	1269.18	15	1
APRT	2	5	0	3	143.22	286.44	15	1
APTX	17	10	0	0	294.36	588.72	15	1
AQP1	1	9	0	0	254.76000000000002	509.52000000000004	15	1
AQP10	1	8	3	6	231.66000000000003	463.32000000000005	15	1
AQP11	8	17	5	3	258.39	516.78	15	1
AQP12A	10	10	7	3	297.99	595.98	15	1
AQP2	0	11	2	0	273.24	546.48	15	1
AQP3	0	7	1	0	290.07	580.14	15	1
AQP4	2	10	1	2	331.98	663.96	15	1
AQP5	0	16	0	4	263.34000000000003	526.6800000000001	15	1
AQP7	13	16	2	0	281.16	562.32	15	1
AQP8	8	15	4	9	256.41	512.82	15	1
AQP9	4	12	0	1	285.12	570.24	15	1
AQR	40	89	4	3	2160.1800000000003	4320.360000000001	15	1
AR	0	20	0	1	391.05	782.1	15	1
ARAP2	51	43	9	6	1637.46	3274.92	15	1
ARC	0	12	1	4	400.95000000000005	801.9000000000001	15	1
AREG	0	5	0	1	183.81	367.62	15	1
AREL1	1	19	2	1	799.59	1599.18	15	1
ARF1	0	9	0	2	180.18	360.36	15	1
ARF4	0	3	0	0	175.56	351.12	15	1
ARF6	0	4	2	4	164.34	328.68	15	1
ARFGAP1	1	10	2	2	418.77000000000004	837.5400000000001	15	1
ARFGAP2	4	14	1	4	487.41	974.82	15	1
ARFGAP3	16	16	1	0	507.87	1015.74	15	1
ARFGEF1	6	49	3	8	1787.6100000000001	3575.2200000000003	15	1
ARFGEF2	5	71	0	6	1810.71	3621.42	15	1
ARFGEF3	12	76	7	17	2158.86	4317.72	15	1
ARFIP1	4	9	0	2	399.96000000000004	799.9200000000001	15	1
ARFRP1	9	13	3	5	267.63	535.26	15	1
ARG2	0	18	0	0	314.82	629.64	15	1
ARHGAP1	3	13	1	4	433.62	867.24	15	1
ARHGAP10	8	27	3	2	807.51	1615.02	15	1
ARHGAP11A	63	32	1	2	992.3100000000001	1984.6200000000001	15	1
ARHGAP12	9	23	3	3	895.95	1791.9	15	1
ARHGAP15	0	1	1	0	145.53	291.06	15	1
ARHGAP17	13	19	5	3	845.7900000000001	1691.5800000000002	15	1
ARHGAP18	14	21	3	2	651.4200000000001	1302.8400000000001	15	1
ARHGAP19	5	19	1	6	476.19	952.38	15	1
ARHGAP20	4	25	8	12	883.08	1766.16	15	1
ARHGAP21	22	61	11	11	1972.0800000000002	3944.1600000000003	15	1
ARHGAP22	6	20	5	4	589.0500000000001	1178.1000000000001	15	1
ARHGAP23	5	16	7	17	829.62	1659.24	15	1
ARHGAP24	3	22	0	4	648.45	1296.9	15	1
ARHGAP25	13	43	2	2	1053.03	2106.06	15	1
ARHGAP26	2	14	1	10	653.4	1306.8	15	1
ARHGAP27	16	52	1	0	606.21	1212.42	15	1
ARHGAP28	4	28	5	1	663.96	1327.92	15	1
ARHGAP29	33	53	9	12	1336.5	2673	15	1
ARHGAP32	58	117	9	13	1859.88	3719.76	15	1
ARHGAP36	7	22	0	4	473.22	946.44	15	1
ARHGAP39	19	37	5	9	945.7800000000001	1891.5600000000002	15	1
ARHGAP39L	14	22	5	22	1100.88	2201.76	15	1
ARHGAP40	9	24	2	8	654.39	1308.78	15	1
ARHGAP42	1	18	2	2	648.45	1296.9	15	1
ARHGAP44	1	18	1	6	526.6800000000001	1053.3600000000001	15	1
ARHGAP45	45	35	5	13	624.03	1248.06	15	1
ARHGAP5	8	62	0	9	1490.94	2981.88	15	1
ARHGAP8	13	2	0	0	207.24	414.48	15	1
ARHGDIA	1	9	0	1	202.95000000000002	405.90000000000003	15	1
ARHGDIB	0	8	0	0	198.99	397.98	15	1
ARHGEF1	36	51	6	15	1155.3300000000002	2310.6600000000003	15	1
ARHGEF10	16	53	4	6	1323.96	2647.92	15	1
ARHGEF10L	7	34	7	23	906.1800000000001	1812.3600000000001	15	1
ARHGEF11	7	16	7	15	829.62	1659.24	15	1
ARHGEF12	11	56	9	7	1543.74	3087.48	15	1
ARHGEF16	12	41	8	9	644.1600000000001	1288.3200000000002	15	1
ARHGEF17	4	13	3	15	780.12	1560.24	15	1
ARHGEF18	20	45	11	24	1557.27	3114.54	15	1
ARHGEF26	35	53	9	9	941.1600000000001	1882.3200000000002	15	1
ARHGEF28	62	86	8	9	1744.71	3489.42	15	1
ARHGEF3	15	18	3	1	506.88	1013.76	15	1
ARHGEF33	2	23	38	14	803.88	1607.76	15	1
ARHGEF37	36	52	2	0	670.89	1341.78	15	1
ARHGEF38	13	22	0	4	792.6600000000001	1585.3200000000002	15	1
ARHGEF39	8	12	2	0	314.49	628.98	15	1
ARHGEF4	68	56	10	12	1652.3100000000002	3304.6200000000003	15	1
ARHGEF5	79	53	4	3	1716	3432	15	1
ARHGEF6	6	24	1	4	745.47	1490.94	15	1
ARHGEF7	4	21	3	6	766.59	1533.18	15	1
ARHGEF9	3	8	0	2	522.72	1045.44	15	1
ARID1A	15	56	8	12	2015.3100000000002	4030.6200000000003	15	1
ARID1B	2	21	0	5	1091.64	2183.28	15	1
ARID2	8	32	2	5	1841.73	3683.46	15	1
ARID3A	1	10	3	8	351.78000000000003	703.5600000000001	15	1
ARID3B	4	31	3	8	551.4300000000001	1102.8600000000001	15	1
ARID3C	3	12	2	0	307.89	615.78	15	1
ARID4A	12	34	1	3	1282.38	2564.76	15	1
ARID4B	13	39	3	6	1347.72	2695.44	15	1
ARID5A	5	12	7	6	277.86	555.72	15	1
ARID5B	45	61	12	14	1453.3200000000002	2906.6400000000003	15	1
ARIH1	0	7	0	5	428.67	857.34	15	1
ARIH2	0	6	0	0	486.09000000000003	972.1800000000001	15	1
ARL1	0	8	0	2	178.86	357.72	15	1
ARL10	4	6	0	5	159.72	319.44	15	1
ARL11	3	8	2	2	164.01000000000002	328.02000000000004	15	1
ARL13A	10	9	2	0	265.65000000000003	531.3000000000001	15	1
ARL13B	3	2	0	0	141.57	283.14	15	1
ARL14	5	11	2	1	193.05	386.1	15	1
ARL14EP	2	11	0	5	284.13	568.26	15	1
ARL14EPL	5	3	0	0	156.42000000000002	312.84000000000003	15	1
ARL15	14	14	6	1	250.8	501.6	15	1
ARL16	5	3	3	3	94.38000000000001	188.76000000000002	15	1
ARL2	4	16	1	2	199.32000000000002	398.64000000000004	15	1
ARL4A	0	9	0	0	198.99	397.98	15	1
ARL4C	0	7	0	3	191.07000000000002	382.14000000000004	15	1
ARL5A	0	3	0	1	163.02	326.04	15	1
ARL5B	0	13	0	0	151.47	302.94	15	1
ARL6	3	5	1	1	185.13	370.26	15	1
ARL6IP1	3	5	1	1	282.15000000000003	564.3000000000001	15	1
ARL6IP4	5	15	2	3	214.5	429	15	1
ARL6IP5	2	7	0	0	177.54000000000002	355.08000000000004	15	1
ARL8A	0	3	0	1	122.43	244.86	15	1
ARL8B	0	3	0	0	144.54000000000002	289.08000000000004	15	1
ARL8BL	0	2	0	0	144.54000000000002	289.08000000000004	15	1
ARMC1	1	8	0	2	277.2	554.4	15	1
ARMC10	9	15	2	2	250.47	500.94	15	1
ARMC2	23	32	7	4	802.23	1604.46	15	1
ARMC3	28	27	4	6	854.37	1708.74	15	1
ARMC4	16	38	2	9	1005.84	2011.68	15	1
ARMC6	3	27	4	6	462.33000000000004	924.6600000000001	15	1
ARMC7	1	7	2	2	181.17000000000002	362.34000000000003	15	1
ARMC8	1	15	0	3	652.4100000000001	1304.8200000000002	15	1
ARMC9	24	32	10	8	841.5	1683	15	1
ARMT1	13	17	1	0	423.06	846.12	15	1
ARNT	5	18	6	0	764.94	1529.88	15	1
ARNT2	2	22	1	1	714.45	1428.9	15	1
ARNTL	3	18	2	4	664.95	1329.9	15	1
ARNTL2	14	20	1	2	577.5	1155	15	1
ARPC1A	1	8	0	2	367.29	734.58	15	1
ARPC1B	2	2	0	2	165.33	330.66	15	1
ARPC2	0	11	0	2	273.57	547.14	15	1
ARPC5	0	3	1	1	82.83	165.66	15	1
ARPC5L	1	10	1	2	79.2	158.4	15	1
ARPP19	0	3	0	0	111.87	223.74	15	1
ARPP21	15	26	2	1	748.44	1496.88	15	1
ARR3	1	14	2	9	329.34000000000003	658.6800000000001	15	1
ARRDC1	0	22	0	3	396	792	15	1
ARRDC2	1	13	2	3	310.53000000000003	621.0600000000001	15	1
ARRDC3	0	4	1	1	370.92	741.84	15	1
ARRDC4	1	5	0	0	313.5	627	15	1
ARSA	5	22	1	1	442.86	885.72	15	1
ARSB	14	15	3	4	500.94	1001.88	15	1
ARSE	27	28	2	6	841.1700000000001	1682.3400000000001	15	1
ARSG	21	23	9	19	501.6	1003.2	15	1
ARSH	34	21	2	1	576.51	1153.02	15	1
ARSI	2	26	3	16	542.19	1084.38	15	1
ARSJ	3	44	3	7	582.12	1164.24	15	1
ART4	8	5	6	1	298.98	597.96	15	1
ARTN	6	6	2	5	214.5	429	15	1
ARV1	3	6	4	2	202.29000000000002	404.58000000000004	15	1
ARVCF	5	42	3	11	936.5400000000001	1873.0800000000002	15	1
ARX	0	4	0	1	121.77000000000001	243.54000000000002	15	1
AS3MT	7	32	2	8	525.69	1051.38	15	1
ASAH1	6	15	1	3	392.70000000000005	785.4000000000001	15	1
ASAH2	29	43	2	1	732.6	1465.2	15	1
ASAP1	11	32	3	5	1164.5700000000002	2329.1400000000003	15	1
ASAP2	23	41	1	10	1071.8400000000001	2143.6800000000003	15	1
ASAP3	1	1	1	5	263.01	526.02	15	1
ASB1	1	25	5	5	318.45	636.9	15	1
ASB10	10	23	4	5	427.68	855.36	15	1
ASB11	6	11	1	3	319.77000000000004	639.5400000000001	15	1
ASB12	3	12	4	7	315.15000000000003	630.3000000000001	15	1
ASB14	9	9	1	0	122.10000000000001	244.20000000000002	15	1
ASB15	11	22	6	2	586.08	1172.16	15	1
ASB2	2	20	0	3	606.87	1213.74	15	1
ASB3	12	27	4	5	487.08000000000004	974.1600000000001	15	1
ASB4	6	15	2	4	431.64000000000004	863.2800000000001	15	1
ASB5	6	8	0	1	297.33000000000004	594.6600000000001	15	1
ASB6	13	28	5	6	417.12	834.24	15	1
ASB7	0	1	0	1	315.81	631.62	15	1
ASB9	6	15	0	1	250.8	501.6	15	1
ASCC2	11	27	7	2	685.74	1371.48	15	1
ASCC3	14	50	2	3	1733.49	3466.98	15	1
ASCL4	5	11	1	3	187.11	374.22	15	1
ASF1A	0	6	0	1	168.96	337.92	15	1
ASH1L	21	93	7	12	2952.1800000000003	5904.360000000001	15	1
ASH2L	0	26	2	5	538.5600000000001	1077.1200000000001	15	1
ASIC1	4	20	1	14	724.35	1448.7	15	1
ASIC2	8	16	0	0	411.84000000000003	823.6800000000001	15	1
ASIC4	1	2	1	4	262.68	525.36	15	1
ASIC5	5	12	0	0	499.95000000000005	999.9000000000001	15	1
ASL2	7	23	4	2	931.26	1862.52	15	1
ASMT	7	14	1	1	343.53000000000003	687.0600000000001	15	1
ASMTL	24	18	6	3	626.6700000000001	1253.3400000000001	15	1
ASNS	7	16	1	5	556.38	1112.76	15	1
ASNSD1	39	31	8	1	684.75	1369.5	15	1
ASPA	4	5	0	0	316.8	633.6	15	1
ASPG	23	20	5	6	550.11	1100.22	15	1
ASPHD2	0	5	0	4	316.14000000000004	632.2800000000001	15	1
ASPM	147	110	30	27	3306.6000000000004	6613.200000000001	15	1
ASPN	3	26	0	2	368.28000000000003	736.5600000000001	15	1
ASRGL1	8	11	3	3	312.84000000000003	625.6800000000001	15	1
ASS1	4	10	1	9	289.08000000000004	578.1600000000001	15	1
ASTE1	21	20	4	7	612.15	1224.3	15	1
ASTL	4	13	4	1	405.90000000000003	811.8000000000001	15	1
ASTN1	2	38	1	16	1111.77	2223.54	15	1
ASTN2	16	18	1	3	598.95	1197.9	15	1
ASXL1	71	108	6	20	2208.69	4417.38	15	1
ASXL2	29	69	13	20	1287.66	2575.32	15	1
ASXL3	29	53	11	12	2112.33	4224.66	15	1
ASZ1	16	17	3	3	488.40000000000003	976.8000000000001	15	1
ATAD1	0	19	0	0	359.37	718.74	15	1
ATAD2	67	56	22	19	861.96	1723.92	15	1
ATAD2B	8	28	3	2	1376.1000000000001	2752.2000000000003	15	1
ATAD3A	2	35	1	16	513.48	1026.96	15	1
ATAD5	86	77	8	7	1787.94	3575.88	15	1
ATE1	15	32	3	3	520.41	1040.82	15	1
ATF1	0	4	0	0	315.81	631.62	15	1
ATF2	0	5	0	1	483.12	966.24	15	1
ATF3	0	3	0	1	180.18	360.36	15	1
ATF4	3	10	3	3	351.45	702.9	15	1
ATF6	26	30	3	5	604.5600000000001	1209.1200000000001	15	1
ATF7	5	21	6	10	488.07000000000005	976.1400000000001	15	1
ATF7IP	33	53	12	1	1596.8700000000001	3193.7400000000002	15	1
ATG12	0	2	0	1	40.59	81.18	15	1
ATG14	0	10	1	5	386.43	772.86	15	1
ATG2B	19	84	2	6	2044.0200000000002	4088.0400000000004	15	1
ATG4A	1	5	2	2	125.4	250.8	15	1
ATG4B	1	11	0	3	386.76	773.52	15	1
ATG4C	3	15	1	2	455.40000000000003	910.8000000000001	15	1
ATG7	4	29	6	6	715.77	1431.54	15	1
ATG9A	2	29	1	16	809.49	1618.98	15	1
ATG9B	3	3	3	10	432.96000000000004	865.9200000000001	15	1
ATIC	3	38	1	3	608.85	1217.7	15	1
ATL1	1	22	2	11	537.24	1074.48	15	1
ATL2	7	11	3	4	592.02	1184.04	15	1
ATM	66	104	16	19	2971.65	5943.3	15	1
ATMIN	8	42	0	2	756.69	1513.38	15	1
ATN1	0	20	0	9	607.2	1214.4	15	1
ATOH7	1	3	1	1	150.48000000000002	300.96000000000004	15	1
ATOX1	0	6	0	0	69.63000000000001	139.26000000000002	15	1
ATP10A	13	36	4	5	1267.8600000000001	2535.7200000000003	15	1
ATP10B	45	63	7	10	1549.3500000000001	3098.7000000000003	15	1
ATP10D	47	49	2	3	1444.41	2888.82	15	1
ATP11A	16	32	4	8	1210.44	2420.88	15	1
ATP11B	10	24	0	2	1156.3200000000002	2312.6400000000003	15	1
ATP11C	9	41	2	4	1009.8000000000001	2019.6000000000001	15	1
ATP12A	4	40	5	11	1024.65	2049.3	15	1
ATP13A2	45	48	14	18	1431.54	2863.08	15	1
ATP13A3	19	35	4	6	1290.63	2581.26	15	1
ATP13A4	24	42	5	8	1184.3700000000001	2368.7400000000002	15	1
ATP13A5	33	68	16	9	1180.0800000000002	2360.1600000000003	15	1
ATP1A1	2	39	0	8	1009.8000000000001	2019.6000000000001	15	1
ATP1B1	1	12	0	6	262.35	524.7	15	1
ATP1B3	2	6	0	0	251.13000000000002	502.26000000000005	15	1
ATP1B4	6	12	0	1	312.84000000000003	625.6800000000001	15	1
ATP23	1	7	0	1	183.48000000000002	366.96000000000004	15	1
ATP2A2	2	35	0	14	998.9100000000001	1997.8200000000002	15	1
ATP2A3	13	54	14	47	957.6600000000001	1915.3200000000002	15	1
ATP2B4	2	44	4	21	1088.67	2177.34	15	1
ATP2C1	11	25	1	6	952.38	1904.76	15	1
ATP2C2	11	44	9	9	934.5600000000001	1869.1200000000001	15	1
ATP4B	3	23	3	4	286.11	572.22	15	1
ATP5A1Z	0	23	0	4	528.66	1057.32	15	1
ATP5C1	0	11	0	1	277.53000000000003	555.0600000000001	15	1
ATP5D	1	3	0	0	87.45	174.9	15	1
ATP5F1	4	7	1	1	227.04000000000002	454.08000000000004	15	1
ATP5F1B	0	33	0	4	423.72	847.44	15	1
ATP5G1	1	2	1	0	110.22	220.44	15	1
ATP5G3	0	1	1	0	127.71000000000001	255.42000000000002	15	1
ATP5H	6	12	1	5	132.66	265.32	15	1
ATP5I	0	1	0	1	53.79	107.58	15	1
ATP5J	1	1	0	0	30.360000000000003	60.720000000000006	15	1
ATP5J2	3	5	1	1	78.87	157.74	15	1
ATP5L	1	1	0	0	74.91	149.82	15	1
ATP5O	2	11	0	2	181.5	363	15	1
ATP5S	5	9	0	0	197.34	394.68	15	1
ATP5SL	0	1	0	1	45.54	91.08	15	1
ATP6AP1	11	13	5	0	478.17	956.34	15	1
ATP6AP2	1	8	2	5	333.3	666.6	15	1
ATP6V0A1	4	28	3	14	847.44	1694.88	15	1
ATP6V0A2	4	29	2	2	766.9200000000001	1533.8400000000001	15	1
ATP6V0A4	4	35	4	6	835.5600000000001	1671.1200000000001	15	1
ATP6V0B	0	4	0	2	181.83	363.66	15	1
ATP6V0C	0	2	0	3	128.37	256.74	15	1
ATP6V0D2	1	14	1	1	348.48	696.96	15	1
ATP6V0E1	0	3	0	0	46.86	93.72	15	1
ATP6V1A-ATP6V1AL	0	18	0	4	611.82	1223.64	15	1
ATP6V1B2	1	9	2	9	889.6800000000001	1779.3600000000001	15	1
ATP6V1D	0	6	0	1	231.99	463.98	15	1
ATP6V1E1	3	6	2	0	213.84	427.68	15	1
ATP6V1G1	1	4	1	2	102.30000000000001	204.60000000000002	15	1
ATP6V1G3	3	4	1	2	117.81	235.62	15	1
ATP6V1H	0	24	1	3	476.19	952.38	15	1
ATP7B	30	67	9	8	1422.3	2844.6	15	1
ATP8A1	3	27	1	2	1134.54	2269.08	15	1
ATP8A2	3	17	2	1	754.71	1509.42	15	1
ATP8B1	7	50	1	5	1239.81	2479.62	15	1
ATP8B3	38	69	11	3	1168.2	2336.4	15	1
ATP8B4	7	77	0	3	1195.92	2391.84	15	1
ATP9A	2	36	0	3	1050.72	2101.44	15	1
ATP9B	5	32	4	2	1145.76	2291.52	15	1
ATPAF1	6	6	1	0	237.93	475.86	15	1
ATPAF2	3	7	2	1	228.36	456.72	15	1
ATR	50	99	15	25	2627.13	5254.26	15	1
ATRIP	20	17	6	8	670.23	1340.46	15	1
ATRN	15	54	5	12	1199.88	2399.76	15	1
ATRNL1	7	34	4	13	1049.4	2098.8	15	1
ATXN1	3	18	6	16	741.51	1483.02	15	1
ATXN10	17	10	0	1	389.07	778.14	15	1
ATXN1L	9	15	0	2	560.01	1120.02	15	1
ATXN2	2	10	3	2	939.51	1879.02	15	1
ATXN3	1	11	0	1	336.27000000000004	672.5400000000001	15	1
ATXN7	7	7	1	4	792.6600000000001	1585.3200000000002	15	1
ATXN7L1	5	16	1	3	606.21	1212.42	15	1
AUP1	7	27	3	5	423.39000000000004	846.7800000000001	15	1
AURKA	5	19	1	3	432.96000000000004	865.9200000000001	15	1
AURKAIP1	8	2	1	0	200.97	401.94	15	1
AUTS2	5	24	0	7	926.3100000000001	1852.6200000000001	15	1
AvBD1-AvBD5	4	5	1	0	96.03	192.06	15	1
AvBD10-AvBD9	1	5	0	3	68.31	136.62	15	1
AvBD12	6	9	0	1	93.06	186.12	15	1
AvBD4-AvBD6-AvBD7	7	1	0	0	66.33	132.66	15	1
AVD-AVR2-LOC427416-LOC769899	4	4	3	3	122.10000000000001	244.20000000000002	15	1
AVL9	6	26	3	0	606.87	1213.74	15	1
AVPR1A	0	7	0	1	301.62	603.24	15	1
AVPR1B	6	23	10	11	393.36	786.72	15	1
AVPR2	2	8	2	0	368.28000000000003	736.5600000000001	15	1
AWAT1	1	7	2	6	336.6	673.2	15	1
AXDND1	38	47	10	4	1037.52	2075.04	15	1
AXIN2	3	20	3	10	678.15	1356.3	15	1
AZI2	8	15	2	1	386.1	772.2	15	1
AZIN1	0	6	1	1	446.49	892.98	15	1
AZIN2	16	35	2	6	453.42	906.84	15	1
B3GALNT1	18	17	2	3	316.8	633.6	15	1
B3GALNT2	4	17	2	2	459.03000000000003	918.0600000000001	15	1
B3GALT1	0	20	1	2	323.73	647.46	15	1
B3GALT2	4	20	1	4	412.5	825	15	1
B3GALT5	12	12	3	4	316.8	633.6	15	1
B3GALT6	8	20	4	8	344.19	688.38	15	1
B3GAT1L	1	11	0	4	341.55	683.1	15	1
B3GAT2	0	6	0	1	125.73	251.46	15	1
B3GLCT	9	17	5	4	533.28	1066.56	15	1
B3GNT2	2	14	0	4	394.02000000000004	788.0400000000001	15	1
B3GNT4	10	20	5	9	366.3	732.6	15	1
B3GNT5	1	10	0	1	357.06	714.12	15	1
B3GNT7	8	22	4	10	402.93	805.86	15	1
B3GNT9	8	12	3	4	411.84000000000003	823.6800000000001	15	1
B3GNTL	5	16	8	1	367.29	734.58	15	1
B3GNTL1	5	13	1	3	227.70000000000002	455.40000000000003	15	1
B4GALNT3	22	50	6	8	1002.5400000000001	2005.0800000000002	15	1
B4GALNT4	18	37	8	24	1065.24	2130.48	15	1
